id,Station Name,Description,SampleDate,SampleTime,parameter,qualifier,Result,unit,method,CreateDate,Distance,Direction
399512,WP0000012,Sands at Coal Oil Point,2006-10-02,16:00:00,Total Coliforms,=,20,MPN/100ml,Colilert 18 (Total),10/2/06,,
399605,WP0000012,Sands at Coal Oil Point,2006-10-09,16:00:00,Total Coliforms,=,74,MPN/100ml,Colilert 18 (Total),10/9/06,,
399604,WP0000012,Sands at Coal Oil Point,2006-10-09,16:00:00,E. Coli,=,10,MPN/100ml,Colilert 18 (Fecal),10/9/06,,
399603,WP0000012,Sands at Coal Oil Point,2006-10-09,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,10/9/06,,
399662,WP0000012,Sands at Coal Oil Point,2006-10-16,16:00:00,Total Coliforms,=,1785,MPN/100ml,Colilert 18 (Total),10/16/06,,
399661,WP0000012,Sands at Coal Oil Point,2006-10-16,16:00:00,E. Coli,=,20,MPN/100ml,Colilert 18 (Fecal),10/16/06,,
399660,WP0000012,Sands at Coal Oil Point,2006-10-16,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,10/16/06,,
399715,WP0000012,Sands at Coal Oil Point,2006-10-23,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),10/23/06,,
399714,WP0000012,Sands at Coal Oil Point,2006-10-23,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,10/23/06,,
399716,WP0000012,Sands at Coal Oil Point,2006-10-23,16:00:00,Total Coliforms,=,650,MPN/100ml,Colilert 18 (Total),10/23/06,,
399773,WP0000012,Sands at Coal Oil Point,2006-10-30,16:00:00,Total Coliforms,=,1291,MPN/100ml,Colilert 18 (Total),10/30/06,,
399772,WP0000012,Sands at Coal Oil Point,2006-10-30,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),10/30/06,,
399771,WP0000012,Sands at Coal Oil Point,2006-10-30,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,10/30/06,,
399836,WP0000012,Sands at Coal Oil Point,2006-11-06,16:00:00,Total Coliforms,=,98,MPN/100ml,Colilert 18 (Total),11/6/06,,
399835,WP0000012,Sands at Coal Oil Point,2006-11-06,16:00:00,E. Coli,=,20,MPN/100ml,Colilert 18 (Fecal),11/6/06,,
399834,WP0000012,Sands at Coal Oil Point,2006-11-06,16:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,11/6/06,,
399958,WP0000012,Sands at Coal Oil Point,2006-11-13,16:00:00,E. Coli,=,30,MPN/100ml,Colilert 18 (Fecal),11/13/06,,
399957,WP0000012,Sands at Coal Oil Point,2006-11-13,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,11/13/06,,
399959,WP0000012,Sands at Coal Oil Point,2006-11-13,16:00:00,Total Coliforms,=,62,MPN/100ml,Colilert 18 (Total),11/13/06,,
400013,WP0000012,Sands at Coal Oil Point,2006-11-20,16:00:00,Total Coliforms,=,20,MPN/100ml,Colilert 18 (Total),11/20/06,,
400012,WP0000012,Sands at Coal Oil Point,2006-11-20,16:00:00,E. Coli,=,20,MPN/100ml,Colilert 18 (Fecal),11/20/06,,
400011,WP0000012,Sands at Coal Oil Point,2006-11-20,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,11/20/06,,
400159,WP0000012,Sands at Coal Oil Point,2006-11-27,16:00:00,E. Coli,=,10,MPN/100ml,Colilert 18 (Fecal),11/27/06,,
400158,WP0000012,Sands at Coal Oil Point,2006-11-27,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,11/27/06,,
400160,WP0000012,Sands at Coal Oil Point,2006-11-27,16:00:00,Total Coliforms,=,31,MPN/100ml,Colilert 18 (Total),11/27/06,,
400121,WP0000012,Sands at Coal Oil Point,2006-12-04,16:00:00,Total Coliforms,<,10,MPN/100ml,Colilert 18 (Total),12/4/06,,
400120,WP0000012,Sands at Coal Oil Point,2006-12-04,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),12/4/06,,
400119,WP0000012,Sands at Coal Oil Point,2006-12-04,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,12/4/06,,
400220,WP0000012,Sands at Coal Oil Point,2006-12-11,16:00:00,Total Coliforms,=,52,MPN/100ml,Colilert 18 (Total),12/11/06,,
400219,WP0000012,Sands at Coal Oil Point,2006-12-11,16:00:00,E. Coli,=,10,MPN/100ml,Colilert 18 (Fecal),12/11/06,,
400218,WP0000012,Sands at Coal Oil Point,2006-12-11,16:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,12/11/06,,
400260,WP0000012,Sands at Coal Oil Point,2006-12-18,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,12/18/06,,
400262,WP0000012,Sands at Coal Oil Point,2006-12-18,16:00:00,Total Coliforms,=,20,MPN/100ml,Colilert 18 (Total),12/18/06,,
400261,WP0000012,Sands at Coal Oil Point,2006-12-18,16:00:00,E. Coli,=,20,MPN/100ml,Colilert 18 (Fecal),12/18/06,,
396983,WP0000012,Sands at Coal Oil Point,2006-12-27,16:00:00,Total Coliforms,=,30,MPN/100ml,Colilert 18 (Total),12/27/06,,
396982,WP0000012,Sands at Coal Oil Point,2006-12-27,16:00:00,E. Coli,=,30,MPN/100ml,Colilert 18 (Fecal),12/27/06,,
396981,WP0000012,Sands at Coal Oil Point,2006-12-27,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,12/27/06,,
400313,WP0000012,Sands at Coal Oil Point,2007-01-02,16:00:00,Total Coliforms,=,10,MPN/100ml,Colilert 18 (Total),1/2/07,,
400312,WP0000012,Sands at Coal Oil Point,2007-01-02,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),1/2/07,,
400311,WP0000012,Sands at Coal Oil Point,2007-01-02,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,1/2/07,,
400445,WP0000012,Sands at Coal Oil Point,2007-01-08,16:00:00,Total Coliforms,=,10,MPN/100ml,Colilert 18 (Total),1/8/07,,
400444,WP0000012,Sands at Coal Oil Point,2007-01-08,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),1/8/07,,
400443,WP0000012,Sands at Coal Oil Point,2007-01-08,16:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,1/8/07,,
400540,WP0000012,Sands at Coal Oil Point,2007-01-16,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),1/16/07,,
400539,WP0000012,Sands at Coal Oil Point,2007-01-16,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,1/16/07,,
400541,WP0000012,Sands at Coal Oil Point,2007-01-16,16:00:00,Total Coliforms,<,10,MPN/100ml,Colilert 18 (Total),1/16/07,,
403293,WP0000012,Sands at Coal Oil Point,2007-01-22,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,1/22/07,,
403295,WP0000012,Sands at Coal Oil Point,2007-01-22,16:00:00,Total Coliforms,<,10,MPN/100ml,Colilert 18 (Total),1/22/07,,
403294,WP0000012,Sands at Coal Oil Point,2007-01-22,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),1/22/07,,
400598,WP0000012,Sands at Coal Oil Point,2007-01-29,16:00:00,Total Coliforms,=,1720,MPN/100ml,Colilert 18 (Total),1/29/07,,
400597,WP0000012,Sands at Coal Oil Point,2007-01-29,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),1/29/07,,
400596,WP0000012,Sands at Coal Oil Point,2007-01-29,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,1/29/07,,
400347,WP0000012,Sands at Coal Oil Point,2007-02-05,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,2/5/07,,
400349,WP0000012,Sands at Coal Oil Point,2007-02-05,16:00:00,Total Coliforms,<,10,MPN/100ml,Colilert 18 (Total),2/5/07,,
400348,WP0000012,Sands at Coal Oil Point,2007-02-05,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),2/5/07,,
400387,WP0000012,Sands at Coal Oil Point,2007-02-12,15:30:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),2/12/07,,
400386,WP0000012,Sands at Coal Oil Point,2007-02-12,15:30:00,Enterococcus,<,10,MPN/100ml,Enterolert,2/12/07,,
400388,WP0000012,Sands at Coal Oil Point,2007-02-12,15:30:00,Total Coliforms,=,74,MPN/100ml,Colilert 18 (Total),2/12/07,,
400291,WP0000012,Sands at Coal Oil Point,2007-02-20,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),2/20/07,,
400290,WP0000012,Sands at Coal Oil Point,2007-02-20,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,2/20/07,,
400292,WP0000012,Sands at Coal Oil Point,2007-02-20,16:00:00,Total Coliforms,=,20,MPN/100ml,Colilert 18 (Total),2/20/07,,
400704,WP0000012,Sands at Coal Oil Point,2007-02-26,15:30:00,Enterococcus,<,10,MPN/100ml,Enterolert,2/26/07,,
400706,WP0000012,Sands at Coal Oil Point,2007-02-26,15:30:00,Total Coliforms,=,10,MPN/100ml,Colilert 18 (Total),2/26/07,,
400705,WP0000012,Sands at Coal Oil Point,2007-02-26,15:30:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),2/26/07,,
403348,WP0000012,Sands at Coal Oil Point,2007-03-05,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),3/5/07,,
403347,WP0000012,Sands at Coal Oil Point,2007-03-05,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,3/5/07,,
403349,WP0000012,Sands at Coal Oil Point,2007-03-05,16:00:00,Total Coliforms,=,10,MPN/100ml,Colilert 18 (Total),3/5/07,,
403409,WP0000012,Sands at Coal Oil Point,2007-03-12,16:00:00,Total Coliforms,<,10,MPN/100ml,Colilert 18 (Total),3/12/07,,
403408,WP0000012,Sands at Coal Oil Point,2007-03-12,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),3/12/07,,
403407,WP0000012,Sands at Coal Oil Point,2007-03-12,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,3/12/07,,
403467,WP0000012,Sands at Coal Oil Point,2007-03-19,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,3/19/07,,
403469,WP0000012,Sands at Coal Oil Point,2007-03-19,16:00:00,Total Coliforms,<,10,MPN/100ml,Colilert 18 (Total),3/19/07,,
403468,WP0000012,Sands at Coal Oil Point,2007-03-19,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),3/19/07,,
403507,WP0000012,Sands at Coal Oil Point,2007-03-26,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),3/26/07,,
403506,WP0000012,Sands at Coal Oil Point,2007-03-26,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,3/26/07,,
403508,WP0000012,Sands at Coal Oil Point,2007-03-26,16:00:00,Total Coliforms,<,10,MPN/100ml,Colilert 18 (Total),3/26/07,,
401215,WP0000012,Sands at Coal Oil Point,2007-04-02,16:00:00,Total Coliforms,=,10,MPN/100ml,Colilert 18 (Total),4/2/07,,
401214,WP0000012,Sands at Coal Oil Point,2007-04-02,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),4/2/07,,
401213,WP0000012,Sands at Coal Oil Point,2007-04-02,16:00:00,Enterococcus,=,31,MPN/100ml,Enterolert,4/2/07,,
400515,WP0000012,Sands at Coal Oil Point,2007-04-09,16:00:00,Enterococcus,=,1935,MPN/100ml,Enterolert,4/9/07,,
400517,WP0000012,Sands at Coal Oil Point,2007-04-09,16:00:00,Total Coliforms,<,10,MPN/100ml,Colilert 18 (Total),4/9/07,,
400516,WP0000012,Sands at Coal Oil Point,2007-04-09,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),4/9/07,,
400831,WP0000012,Sands at Coal Oil Point,2007-04-11,16:00:00,Total Coliforms,<,10,MPN/100ml,Colilert 18 (Total),4/11/07,,
400830,WP0000012,Sands at Coal Oil Point,2007-04-11,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),4/11/07,,
400829,WP0000012,Sands at Coal Oil Point,2007-04-11,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,4/11/07,,
401243,WP0000012,Sands at Coal Oil Point,2007-04-16,16:00:00,Enterococcus,=,63,MPN/100ml,Enterolert,4/16/07,,
401245,WP0000012,Sands at Coal Oil Point,2007-04-16,16:00:00,Total Coliforms,<,10,MPN/100ml,Colilert 18 (Total),4/16/07,,
401244,WP0000012,Sands at Coal Oil Point,2007-04-16,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),4/16/07,,
401269,WP0000012,Sands at Coal Oil Point,2007-04-23,16:00:00,Total Coliforms,=,74,MPN/100ml,Colilert 18 (Total),4/23/07,,
401268,WP0000012,Sands at Coal Oil Point,2007-04-23,16:00:00,E. Coli,=,10,MPN/100ml,Colilert 18 (Fecal),4/23/07,,
401267,WP0000012,Sands at Coal Oil Point,2007-04-23,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,4/23/07,,
401357,WP0000012,Sands at Coal Oil Point,2007-04-30,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,4/30/07,,
401359,WP0000012,Sands at Coal Oil Point,2007-04-30,16:00:00,Total Coliforms,<,10,MPN/100ml,Colilert 18 (Total),4/30/07,,
401358,WP0000012,Sands at Coal Oil Point,2007-04-30,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),4/30/07,,
401406,WP0000012,Sands at Coal Oil Point,2007-05-08,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),5/8/07,,
401405,WP0000012,Sands at Coal Oil Point,2007-05-08,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,5/8/07,,
401407,WP0000012,Sands at Coal Oil Point,2007-05-08,16:00:00,Total Coliforms,=,120,MPN/100ml,Colilert 18 (Total),5/8/07,,
401527,WP0000012,Sands at Coal Oil Point,2007-05-14,16:00:00,Total Coliforms,<,10,MPN/100ml,Colilert 18 (Total),5/14/07,,
401526,WP0000012,Sands at Coal Oil Point,2007-05-14,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),5/14/07,,
401525,WP0000012,Sands at Coal Oil Point,2007-05-14,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,5/14/07,,
400951,WP0000012,Sands at Coal Oil Point,2007-05-21,16:00:00,Total Coliforms,=,20,MPN/100ml,Colilert 18 (Total),5/21/07,,
400950,WP0000012,Sands at Coal Oil Point,2007-05-21,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),5/21/07,,
400949,WP0000012,Sands at Coal Oil Point,2007-05-21,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,5/21/07,,
401576,WP0000012,Sands at Coal Oil Point,2007-05-29,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,5/29/07,,
401578,WP0000012,Sands at Coal Oil Point,2007-05-29,16:00:00,Total Coliforms,<,10,MPN/100ml,Colilert 18 (Total),5/29/07,,
401577,WP0000012,Sands at Coal Oil Point,2007-05-29,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),5/29/07,,
401616,WP0000012,Sands at Coal Oil Point,2007-06-04,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),6/4/07,,
401615,WP0000012,Sands at Coal Oil Point,2007-06-04,16:00:00,Enterococcus,=,41,MPN/100ml,Enterolert,6/4/07,,
401617,WP0000012,Sands at Coal Oil Point,2007-06-04,16:00:00,Total Coliforms,=,10,MPN/100ml,Colilert 18 (Total),6/4/07,,
401653,WP0000012,Sands at Coal Oil Point,2007-06-11,16:00:00,Total Coliforms,=,10,MPN/100ml,Colilert 18 (Total),6/11/07,,
401652,WP0000012,Sands at Coal Oil Point,2007-06-11,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),6/11/07,,
401651,WP0000012,Sands at Coal Oil Point,2007-06-11,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,6/11/07,,
401732,WP0000012,Sands at Coal Oil Point,2007-06-18,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,6/18/07,,
401734,WP0000012,Sands at Coal Oil Point,2007-06-18,16:00:00,Total Coliforms,=,74,MPN/100ml,Colilert 18 (Total),6/18/07,,
401733,WP0000012,Sands at Coal Oil Point,2007-06-18,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),6/18/07,,
401793,WP0000012,Sands at Coal Oil Point,2007-06-25,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),6/25/07,,
401792,WP0000012,Sands at Coal Oil Point,2007-06-25,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,6/25/07,,
401794,WP0000012,Sands at Coal Oil Point,2007-06-25,16:00:00,Total Coliforms,=,110,MPN/100ml,Colilert 18 (Total),6/25/07,,
401848,WP0000012,Sands at Coal Oil Point,2007-07-02,16:00:00,Total Coliforms,<,10,MPN/100ml,Colilert 18 (Total),7/2/07,,
401847,WP0000012,Sands at Coal Oil Point,2007-07-02,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),7/2/07,,
401846,WP0000012,Sands at Coal Oil Point,2007-07-02,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,7/2/07,,
401894,WP0000012,Sands at Coal Oil Point,2007-07-09,15:30:00,Enterococcus,<,10,MPN/100ml,Enterolert,7/9/07,,
401896,WP0000012,Sands at Coal Oil Point,2007-07-09,15:30:00,Total Coliforms,<,10,MPN/100ml,Colilert 18 (Total),7/9/07,,
401895,WP0000012,Sands at Coal Oil Point,2007-07-09,15:30:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),7/9/07,,
401113,WP0000012,Sands at Coal Oil Point,2007-07-16,16:00:00,Total Coliforms,<,10,MPN/100ml,Colilert 18 (Total),7/16/07,,
401112,WP0000012,Sands at Coal Oil Point,2007-07-16,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),7/16/07,,
401111,WP0000012,Sands at Coal Oil Point,2007-07-16,16:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,7/16/07,,
402004,WP0000012,Sands at Coal Oil Point,2007-07-23,15:40:00,Total Coliforms,<,10,MPN/100ml,Colilert 18 (Total),7/23/07,,
402003,WP0000012,Sands at Coal Oil Point,2007-07-23,15:40:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),7/23/07,,
402002,WP0000012,Sands at Coal Oil Point,2007-07-23,15:40:00,Enterococcus,=,10,MPN/100ml,Enterolert,7/23/07,,
402055,WP0000012,Sands at Coal Oil Point,2007-07-30,17:00:00,Total Coliforms,<,10,MPN/100ml,Colilert 18 (Total),7/30/07,,
402054,WP0000012,Sands at Coal Oil Point,2007-07-30,17:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),7/30/07,,
402053,WP0000012,Sands at Coal Oil Point,2007-07-30,17:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,7/30/07,,
402113,WP0000012,Sands at Coal Oil Point,2007-08-06,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,8/6/07,,
402115,WP0000012,Sands at Coal Oil Point,2007-08-06,16:00:00,Total Coliforms,=,20,MPN/100ml,Colilert 18 (Total),8/6/07,,
402114,WP0000012,Sands at Coal Oil Point,2007-08-06,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),8/6/07,,
402181,WP0000012,Sands at Coal Oil Point,2007-08-13,16:40:00,Total Coliforms,<,10,MPN/100ml,Colilert 18 (Total),8/13/07,,
402180,WP0000012,Sands at Coal Oil Point,2007-08-13,16:40:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),8/13/07,,
402179,WP0000012,Sands at Coal Oil Point,2007-08-13,16:40:00,Enterococcus,<,10,MPN/100ml,Enterolert,8/13/07,,
402235,WP0000012,Sands at Coal Oil Point,2007-08-20,16:00:00,Total Coliforms,=,31,MPN/100ml,Colilert 18 (Total),8/20/07,,
402234,WP0000012,Sands at Coal Oil Point,2007-08-20,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),8/20/07,,
402233,WP0000012,Sands at Coal Oil Point,2007-08-20,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,8/20/07,,
402317,WP0000012,Sands at Coal Oil Point,2007-08-27,16:15:00,Enterococcus,<,10,MPN/100ml,Enterolert,8/27/07,,
402319,WP0000012,Sands at Coal Oil Point,2007-08-27,16:15:00,Total Coliforms,=,20,MPN/100ml,Colilert 18 (Total),8/27/07,,
402318,WP0000012,Sands at Coal Oil Point,2007-08-27,16:15:00,E. Coli,=,20,MPN/100ml,Colilert 18 (Fecal),8/27/07,,
402382,WP0000012,Sands at Coal Oil Point,2007-09-04,16:45:00,Total Coliforms,=,243,MPN/100ml,Colilert 18 (Total),9/4/07,,
402381,WP0000012,Sands at Coal Oil Point,2007-09-04,16:45:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),9/4/07,,
402380,WP0000012,Sands at Coal Oil Point,2007-09-04,16:45:00,Enterococcus,<,10,MPN/100ml,Enterolert,9/4/07,,
402442,WP0000012,Sands at Coal Oil Point,2007-09-10,16:05:00,Total Coliforms,=,10,MPN/100ml,Colilert 18 (Total),9/10/07,,
402441,WP0000012,Sands at Coal Oil Point,2007-09-10,16:05:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),9/10/07,,
402440,WP0000012,Sands at Coal Oil Point,2007-09-10,16:05:00,Enterococcus,<,10,MPN/100ml,Enterolert,9/10/07,,
402503,WP0000012,Sands at Coal Oil Point,2007-09-17,15:20:00,Enterococcus,<,10,MPN/100ml,Enterolert,9/17/07,,
402505,WP0000012,Sands at Coal Oil Point,2007-09-17,15:20:00,Total Coliforms,=,10,MPN/100ml,Colilert 18 (Total),9/17/07,,
402504,WP0000012,Sands at Coal Oil Point,2007-09-17,15:20:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),9/17/07,,
402577,WP0000012,Sands at Coal Oil Point,2007-09-24,16:00:00,Total Coliforms,<,10,MPN/100ml,Colilert 18 (Total),9/24/07,,
402576,WP0000012,Sands at Coal Oil Point,2007-09-24,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),9/24/07,,
402575,WP0000012,Sands at Coal Oil Point,2007-09-24,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,9/24/07,,
402631,WP0000012,Sands at Coal Oil Point,2007-10-01,16:10:00,Total Coliforms,<,10,MPN/100ml,Colilert 18 (Total),10/1/07,,
402630,WP0000012,Sands at Coal Oil Point,2007-10-01,16:10:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),10/1/07,,
402629,WP0000012,Sands at Coal Oil Point,2007-10-01,16:10:00,Enterococcus,<,10,MPN/100ml,Enterolert,10/1/07,,
402696,WP0000012,Sands at Coal Oil Point,2007-10-08,15:30:00,E. Coli,=,10,MPN/100ml,Colilert 18 (Fecal),10/8/07,,
402695,WP0000012,Sands at Coal Oil Point,2007-10-08,15:30:00,Enterococcus,<,10,MPN/100ml,Enterolert,10/8/07,,
402697,WP0000012,Sands at Coal Oil Point,2007-10-08,15:30:00,Total Coliforms,=,10,MPN/100ml,Colilert 18 (Total),10/8/07,,
402724,WP0000012,Sands at Coal Oil Point,2007-10-15,16:05:00,Total Coliforms,=,110,MPN/100ml,Colilert 18 (Total),10/15/07,,
402723,WP0000012,Sands at Coal Oil Point,2007-10-15,16:05:00,E. Coli,=,74,MPN/100ml,Colilert 18 (Fecal),10/15/07,,
402722,WP0000012,Sands at Coal Oil Point,2007-10-15,16:05:00,Enterococcus,=,63,MPN/100ml,Enterolert,10/15/07,,
402793,WP0000012,Sands at Coal Oil Point,2007-10-22,15:45:00,Total Coliforms,=,10,MPN/100ml,Colilert 18 (Total),10/22/07,,
402792,WP0000012,Sands at Coal Oil Point,2007-10-22,15:45:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),10/22/07,,
402791,WP0000012,Sands at Coal Oil Point,2007-10-22,15:45:00,Enterococcus,<,10,MPN/100ml,Enterolert,10/22/07,,
402852,WP0000012,Sands at Coal Oil Point,2007-10-29,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),10/29/07,,
402851,WP0000012,Sands at Coal Oil Point,2007-10-29,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,10/29/07,,
402853,WP0000012,Sands at Coal Oil Point,2007-10-29,16:00:00,Total Coliforms,=,20,MPN/100ml,Colilert 18 (Total),10/29/07,,
402913,WP0000012,Sands at Coal Oil Point,2007-11-05,16:00:00,Total Coliforms,<,10,MPN/100ml,Colilert 18 (Total),11/5/07,,
402912,WP0000012,Sands at Coal Oil Point,2007-11-05,16:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),11/5/07,,
402911,WP0000012,Sands at Coal Oil Point,2007-11-05,16:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,11/5/07,,
402973,WP0000012,Sands at Coal Oil Point,2007-11-13,16:05:00,Total Coliforms,<,10,MPN/100ml,Colilert 18 (Total),11/13/07,,
402972,WP0000012,Sands at Coal Oil Point,2007-11-13,16:05:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),11/13/07,,
402971,WP0000012,Sands at Coal Oil Point,2007-11-13,16:05:00,Enterococcus,<,10,MPN/100ml,Enterolert,11/13/07,,
403062,WP0000012,Sands at Coal Oil Point,2007-11-19,15:25:00,E. Coli,=,10,MPN/100ml,Colilert 18 (Fecal),11/19/07,,
403061,WP0000012,Sands at Coal Oil Point,2007-11-19,15:25:00,Enterococcus,<,10,MPN/100ml,Enterolert,11/19/07,,
403063,WP0000012,Sands at Coal Oil Point,2007-11-19,15:25:00,Total Coliforms,<,10,MPN/100ml,Colilert 18 (Total),11/19/07,,
403099,WP0000012,Sands at Coal Oil Point,2007-11-26,15:00:00,Total Coliforms,<,10,MPN/100ml,Colilert 18 (Total),11/26/07,,
403098,WP0000012,Sands at Coal Oil Point,2007-11-26,15:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),11/26/07,,
403097,WP0000012,Sands at Coal Oil Point,2007-11-26,15:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,11/26/07,,
403159,WP0000012,Sands at Coal Oil Point,2007-12-03,14:40:00,Total Coliforms,<,10,MPN/100ml,Colilert 18 (Total),12/3/07,,
403158,WP0000012,Sands at Coal Oil Point,2007-12-03,14:40:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),12/3/07,,
403157,WP0000012,Sands at Coal Oil Point,2007-12-03,14:40:00,Enterococcus,<,10,MPN/100ml,Enterolert,12/3/07,,
403221,WP0000012,Sands at Coal Oil Point,2007-12-10,14:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),12/10/07,,
403220,WP0000012,Sands at Coal Oil Point,2007-12-10,14:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,12/10/07,,
403222,WP0000012,Sands at Coal Oil Point,2007-12-10,14:00:00,Total Coliforms,=,10,MPN/100ml,Colilert 18 (Total),12/10/07,,
401057,WP0000012,Sands at Coal Oil Point,2007-12-17,14:00:00,Enterococcus,<,10,MPN/100ml,Enterolert,12/17/07,,
401059,WP0000012,Sands at Coal Oil Point,2007-12-17,14:00:00,Total Coliforms,<,10,MPN/100ml,Colilert 18 (Total),12/17/07,,
401058,WP0000012,Sands at Coal Oil Point,2007-12-17,14:00:00,E. Coli,<,10,MPN/100ml,Colilert 18 (Fecal),12/17/07,,
